CodigoRuta;DANE IED;IED;Tipo;Destino;Direccion
J-4067-02-V1;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4067-02-V2;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4067-02-V3;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4067-02-V4;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4067-02-V5;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4079-01-V1;1,11E+11;COLEGIO ESPAÑA (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4079-01-V2;1,11E+11;COLEGIO ESPAÑA (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4079-02-V1;1,11E+11;COLEGIO ESPAÑA (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4079-02-V2;1,11E+11;COLEGIO ESPAÑA (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4079-03-V1;1,11E+11;COLEGIO ESPAÑA (IED);COMPLEMENTARIA;CENTRO DE INNOVACIÓN SABER DIGITAL REDP;KR 28A 62 46
J-4085-01-V1;1,11E+11;COLEGIO CLEMENCIA DE CAYCEDO (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4085-01-V2;1,11E+11;COLEGIO CLEMENCIA DE CAYCEDO (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4085-01-V3;1,11E+11;COLEGIO CLEMENCIA DE CAYCEDO (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4085-01-V4;1,11E+11;COLEGIO CLEMENCIA DE CAYCEDO (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4105-01-V1;1,11E+11;COLEGIO MANUEL ELKIN PATARROYO (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4067-04-V6;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-04-V5;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-04-V4;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-04-V3;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-04-V2;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-04-V1;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-03-V6;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-03-V5;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-03-V4;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-03-V3;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-03-V2;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4067-03-V1;1,11E+11;COLEGIO HERNANDO DURAN DUSSAN (IED);COMPLEMENTARIA;IDARTES - CASTILLA;KR 75 8B 89
J-4105-01-V2;1,11E+11;COLEGIO MANUEL ELKIN PATARROYO (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4105-01-V3;1,11E+11;COLEGIO MANUEL ELKIN PATARROYO (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4105-01-V5;1,11E+11;COLEGIO MANUEL ELKIN PATARROYO (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4105-01-V6;1,11E+11;COLEGIO MANUEL ELKIN PATARROYO (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4124-06-V3;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;PARQUE DE LOS NIÑOS Y LAS NIÑAS ;AC 63 60 18
J-4082-03-V2;1,11E+11;COLEGIO ALEXANDER FLEMING (IED);COMPLEMENTARIA;SEDE C COLEGIO ALEXANDER FLEMING;CL 50A BIS SUR 12B 61
J-4082-03-V1;1,11E+11;COLEGIO ALEXANDER FLEMING (IED);COMPLEMENTARIA;SEDE C COLEGIO ALEXANDER FLEMING;CL 50A BIS SUR 12B 61
J-4082-02-V2;1,11E+11;COLEGIO ALEXANDER FLEMING (IED);COMPLEMENTARIA;SEDE C COLEGIO ALEXANDER FLEMING;CL 50A BIS SUR 12B 61
J-4082-02-V1;1,11E+11;COLEGIO ALEXANDER FLEMING (IED);COMPLEMENTARIA;SEDE C COLEGIO ALEXANDER FLEMING;CL 50A BIS SUR 12B 61
J-4083-04-V1;1,11E+11;COLEGIO ALFREDO IRIARTE (IED);COMPLEMENTARIA;CEFE TUNAL;Calle 48 C Sur # 22D -81
J-4083-03-V1;1,11E+11;COLEGIO ALFREDO IRIARTE (IED);COMPLEMENTARIA;CEFE TUNAL;Calle 48 C Sur # 22D -81
J-4083-02-V1;1,11E+11;COLEGIO ALFREDO IRIARTE (IED);COMPLEMENTARIA;CEFE TUNAL;Calle 48 C Sur # 22D -81
J-4083-01-V1;1,11E+11;COLEGIO ALFREDO IRIARTE (IED);COMPLEMENTARIA;CEFE TUNAL;Calle 48 C Sur # 22D -81
J-4124-06-V4;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;PARQUE DE LOS NIÑOS Y LAS NIÑAS ;AC 63 60 18
J-4124-06-V5;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;PARQUE DE LOS NIÑOS Y LAS NIÑAS ;AC 63 60 18
J-4206-01-V1;1,11E+11;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED);COMPLEMENTARIA;PARQUE SAUZALITO;CL 22 68 D 43
J-4206-01-V2;1,11E+11;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED);COMPLEMENTARIA;PARQUE SAUZALITO;CL 22 68 D 43
J-4086-08-V1;1,11E+11;COLEGIO COLOMBIA VIVA (IED);COMPLEMENTARIA;PARQUE BOSQUE DE SAN CARLOS;KR 12D 32 44 SUR
J-4086-06-V1;1,11E+11;COLEGIO COLOMBIA VIVA (IED);COMPLEMENTARIA;PARQUE BOSQUE DE SAN CARLOS;KR 12D 32 44 SUR
J-4086-02-V1;1,11E+11;COLEGIO COLOMBIA VIVA (IED);COMPLEMENTARIA;PARQUE BOSQUE DE SAN CARLOS;KR 12D 32 44 SUR
J-4086-01-V1;1,11E+11;COLEGIO COLOMBIA VIVA (IED);COMPLEMENTARIA;PARQUE BOSQUE DE SAN CARLOS;KR 12D 32 44 SUR
J-4103-07-V1;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);COMPLEMENTARIA;CEFE SAN CRISTOBAL;KR 3 ESTE CL 18A SUR
J-4103-03-V1;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);COMPLEMENTARIA;CEFE SAN CRISTOBAL;KR 3 ESTE CL 18A SUR
J-4103-01-V1;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);COMPLEMENTARIA;CEFE SAN CRISTOBAL;KR 3 ESTE CL 18A SUR
J-4103-08-V1;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);COMPLEMENTARIA;CEFE SAN CRISTOBAL;KR 3 ESTE CL 18A SUR
J-4103-06-V1;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);COMPLEMENTARIA;CEFE SAN CRISTOBAL;KR 3 ESTE CL 18A SUR
J-4103-04-V1;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);COMPLEMENTARIA;CEFE SAN CRISTOBAL;KR 3 ESTE CL 18A SUR
J-4103-02-V1;1,11E+11;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED);COMPLEMENTARIA;CEFE SAN CRISTOBAL;KR 3 ESTE CL 18A SUR
J-4206-02-V1;1,11E+11;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED);COMPLEMENTARIA;PARQUE SAUZALITO;CL 22 68 D 43
J-4206-02-V2;1,11E+11;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED);COMPLEMENTARIA;PARQUE SAUZALITO;CL 22 68 D 43
J-4206-03-V1;1,11E+11;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED);COMPLEMENTARIA;PARQUE SAUZALITO;CL 22 68 D 43
J-4206-03-V2;1,11E+11;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED);COMPLEMENTARIA;PARQUE SAUZALITO;CL 22 68 D 43
J-4206-04-V1;1,11E+11;COLEGIO MAGDALENA ORTEGA DE NARIÑO (IED);COMPLEMENTARIA;PARQUE SAUZALITO;CL 22 68 D 43
J-4115-04-V3;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-04-V4;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4115-04-V5;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);COMPLEMENTARIA;ENTRADA CEFE FONTANAR DEL RIO;AC 145 138A 10
J-4124-05-V1;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;PARQUE MIRADOR DE LOS NEVADOS ;CL 147B 86 3
J-4124-06-V1;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;HUMEDAL LA CONEJERA;KR 136 D # 153 - 14
J-4124-06-V2;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;HUMEDAL LA CONEJERA;KR 136 D # 153 - 14
J-4124-07-V2;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;PARQUE MIRADOR DE LOS NEVADOS ;CL 147B 86 3
J-4124-07-V3;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;PARQUE MIRADOR DE LOS NEVADOS ;CL 147B 86 3
J-4124-09-V1;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;HUMEDAL LA CONEJERA;KR 136 D # 153 - 14
J-4124-10-V1;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;PARQUE MIRADOR DE LOS NEVADOS ;CL 147B 86 3
J-4124-12-V1;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;BIBLIOTECA PUBLICA JULIO MARIO SANTO DOMINGO ;AC 170 67 51
J-4124-12-V2;1,11E+11;COLEGIO AGUSTIN FERNANDEZ (IED);COMPLEMENTARIA;BIBLIOTECA PUBLICA JULIO MARIO SANTO DOMINGO ;AC 170 67 51
J-4288-01-V1;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);COMPLEMENTARIA;CREA LA CAMPIÑA;CL 146A 94A 05
J-4108-21-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-20-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-19-V2;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-19-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-18-V2;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-18-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-17-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-16-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-15-V2;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-15-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-14-V2;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-14-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-71-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-68-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-67-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-66-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-62-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-59-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-58-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-56-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-54-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-53-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-48-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-46-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-45-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-39-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-38-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-37-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-36-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-33-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-32-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-28-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-27-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-26-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-25-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4108-22-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CEFE COMETAS;CLL 127 A 87-44
J-4288-01-V2;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);COMPLEMENTARIA;CREA LA CAMPIÑA;CL 146A 94A 05
J-4288-02-V1;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);COMPLEMENTARIA;CREA LA CAMPIÑA;CL 146A 94A 05
J-4288-02-V2;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);COMPLEMENTARIA;CREA LA CAMPIÑA;CL 146A 94A 05
J-4288-03-V1;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);COMPLEMENTARIA;CREA LA CAMPIÑA;CL 146A 94A 05
J-4288-03-V2;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);COMPLEMENTARIA;CREA LA CAMPIÑA;CL 146A 94A 05
J-4288-04-V1;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);COMPLEMENTARIA;CREA LA CAMPIÑA;CL 146A 94A 05
J-4288-04-V2;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);COMPLEMENTARIA;CREA LA CAMPIÑA;CL 146A 94A 05
R-062;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);RURAL;NA;NA
R-063;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);RURAL;NA;NA
R-064;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);RURAL;NA;NA
R-065;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);RURAL;NA;NA
R-066;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);RURAL;NA;NA
J-4108-73-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4108-72-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4108-70-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4108-57-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4108-55-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4108-51-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4108-47-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4108-40-V1;1,12E+11;COLEGIO GERARDO PAREDES (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
R-067;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);RURAL;NA;NA
R-068;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);RURAL;NA;NA
R-069;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);RURAL;NA;NA
U-1054;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);URBANO;NA;NA
U-1460;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);URBANO;NA;NA
U-1463;1,11E+11;COLEGIO LA TOSCANA - LISBOA (IED);URBANO;NA;NA
U-1544;1,12E+11;COLEGIO FILARMONICO SIMON BOLIVAR (IED);URBANO;NA;NA
U-1552;1,11E+11;COLEGIO TIBABUYES UNIVERSAL (IED);URBANO;NA;NA
J-4110-05-V5;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
J-4110-05-V4;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
J-4110-05-V3;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
J-4110-05-V2;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
J-4110-05-V1;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
J-4110-04-V1;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
J-4110-03-V1;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
J-4110-02-V2;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
J-4110-02-V1;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
J-4110-01-V1;1,12E+11;COLEGIO HUNZA (IED);COMPLEMENTARIA;CENTRO DE LA FELICIDAD LAS COMETAS;CLL 127 A 87-44
U-1553;1,11E+11;COLEGIO TIBABUYES UNIVERSAL (IED);URBANO;NA;NA
U-1554;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);URBANO;NA;NA
U-1555;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);URBANO;NA;NA
U-1556;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-1558;1,11E+11;COLEGIO VEINTIUN ANGELES (IED);URBANO;NA;NA
U-1559;1,11E+11;COLEGIO VEINTIUN ANGELES (IED);URBANO;NA;NA
U-1607;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-1608;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-1609;1,11E+11;COLEGIO TIBABUYES UNIVERSAL (IED);URBANO;NA;NA
U-1611;1,11E+11;COLEGIO TIBABUYES UNIVERSAL (IED);URBANO;NA;NA
U-1612;1,11E+11;COLEGIO TIBABUYES UNIVERSAL (IED);URBANO;NA;NA
U-1623;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);URBANO;NA;NA
U-1624;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);URBANO;NA;NA
U-1625;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);URBANO;NA;NA
U-1649;1,11E+11;COLEGIO JAIME NIÑO DIEZ (IED);URBANO;NA;NA
U-1654;1,11E+11;COLEGIO VISTA BELLA (IED);URBANO;NA;NA
U-460;1,11E+11;COLEGIO ALBERTO LLERAS CAMARGO (IED);URBANO;NA;NA
U-466;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);URBANO;NA;NA
U-467;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);URBANO;NA;NA
U-468;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);URBANO;NA;NA
U-469;1,11E+11;COLEGIO NICOLAS BUENAVENTURA (IED);URBANO;NA;NA
U-472;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-473;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-474;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-475;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-476;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-477;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-478;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-479;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-480;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-481;1,12E+11;COLEGIO EL SALITRE - SUBA (IED);URBANO;NA;NA
U-516;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-517;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-518;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-519;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-520;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-521;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-522;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-523;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-524;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-525;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-526;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-527;1,12E+11;COLEGIO JUAN LOZANO Y LOZANO (IED);URBANO;NA;NA
U-533;1,12E+11;COLEGIO NUEVA ZELANDIA (IED);URBANO;NA;NA
U-535;1,12E+11;COLEGIO NUEVA ZELANDIA (IED);URBANO;NA;NA
U-536;1,12E+11;COLEGIO NUEVA ZELANDIA (IED);URBANO;NA;NA
U-537;1,12E+11;COLEGIO NUEVA ZELANDIA (IED);URBANO;NA;NA
U-538;1,12E+11;COLEGIO NUEVA ZELANDIA (IED);URBANO;NA;NA
U-539;1,12E+11;COLEGIO NUEVA ZELANDIA (IED);URBANO;NA;NA
U-557;1,11E+11;COLEGIO TIBABUYES UNIVERSAL (IED);URBANO;NA;NA
U-560;1,11E+11;COLEGIO TIBABUYES UNIVERSAL (IED);URBANO;NA;NA
U-561;1,11E+11;COLEGIO VEINTIUN ANGELES (IED);URBANO;NA;NA
J-4123-05-V3;1,11E+11;COLEGIO SAN CARLOS (IED);COMPLEMENTARIA;PARQUE METROPOLITANO EL TUNAL ;Av Carrera 24 Con Calle 50 A Surcostado Nor-o
J-4123-05-V2;1,11E+11;COLEGIO SAN CARLOS (IED);COMPLEMENTARIA;PARQUE METROPOLITANO EL TUNAL ;Av Carrera 24 Con Calle 50 A Surcostado Nor-o
J-4123-05-V1;1,11E+11;COLEGIO SAN CARLOS (IED);COMPLEMENTARIA;PARQUE METROPOLITANO EL TUNAL ;Av Carrera 24 Con Calle 50 A Surcostado Nor-o
J-4123-04-V4;1,11E+11;COLEGIO SAN CARLOS (IED);COMPLEMENTARIA;PARQUE METROPOLITANO EL TUNAL ;Av Carrera 24 Con Calle 50 A Surcostado Nor-o
